id,tanggal,waktu,suhu,kelembaban,heat_index,deviasi,comfort_index,jumlah_orang,setting_ac,kondisi,catatan,status,created_at
440,2026-05-20,22:16:01,31.7,79.3,43,5.7,15,6,26,",",",",HANGAT,2026-05-20 15:16:02.264468+00
441,2026-05-20,22:17:01,31.6,79.2,42.6,5.6,16,6,26,",",",",HANGAT,2026-05-20 15:17:02.150524+00
442,2026-05-20,22:18:05,31.5,79.3,42.3,5.5,17,6,26,",",",",HANGAT,2026-05-20 15:18:06.127433+00
443,2026-05-20,22:19:05,31.5,79.8,42.5,5.5,16,6,26,",",",",HANGAT,2026-05-20 15:19:06.470597+00
444,2026-05-20,22:20:05,31.5,79.4,42.4,5.5,17,6,26,",",",",HANGAT,2026-05-20 15:20:06.571875+00
445,2026-05-20,22:21:05,31.5,79.3,42.3,5.5,17,6,26,",",",",HANGAT,2026-05-20 15:21:06.793052+00
446,2026-05-20,22:22:05,31.6,79.4,42.7,5.6,16,6,26,",",",",HANGAT,2026-05-20 15:22:06.857468+00
447,2026-05-20,22:23:05,31.6,79.5,42.7,5.6,15,6,26,",",",",HANGAT,2026-05-20 15:23:07.017989+00
448,2026-05-20,22:24:05,31.8,79.5,43.4,5.8,14,6,26,",",",",HANGAT,2026-05-20 15:24:07.079602+00
449,2026-05-20,22:25:05,31.7,79.8,43.2,5.7,14,6,26,",",",",HANGAT,2026-05-20 15:25:06.724505+00
450,2026-05-20,22:26:05,31.6,80.3,43.1,5.6,13,6,26,",",",",HANGAT,2026-05-20 15:26:06.716802+00
451,2026-05-20,22:27:05,31.6,78.9,42.5,5.6,17,6,26,",",",",HANGAT,2026-05-20 15:27:06.808477+00
452,2026-05-20,22:28:58,31.5,78.4,42,5.5,20,6,26,",",",",HANGAT,2026-05-20 15:28:58.908186+00
453,2026-05-20,22:29:58,31.5,78.9,42.2,5.5,18,6,26,",",",",HANGAT,2026-05-20 15:29:59.389738+00
454,2026-05-20,22:30:58,31.5,79.6,42.4,5.5,16,6,26,",",",",HANGAT,2026-05-20 15:30:59.600957+00
455,2026-05-20,22:31:58,31.6,79.6,42.8,5.6,15,6,26,",",",",HANGAT,2026-05-20 15:31:59.707407+00
456,2026-05-20,22:32:59,31.5,78.7,42.1,5.5,19,6,26,",",",",HANGAT,2026-05-20 15:33:02.781608+00
457,2026-05-20,22:34:40,31.5,79.1,42.2,5.5,13,6,26,",",",",PANAS,2026-05-20 15:34:41.720835+00
458,2026-05-20,22:35:40,31.5,78.7,42.1,5.5,14,6,26,",",",",PANAS,2026-05-20 15:35:41.436322+00
459,2026-05-20,22:36:40,31.9,79.7,43.9,5.9,7,6,26,",",",",PANAS,2026-05-20 15:36:41.430043+00
460,2026-05-20,22:37:40,31.9,77.5,43,5.9,14,6,26,",",",",PANAS,2026-05-20 15:37:41.421+00
461,2026-05-20,22:38:40,31.8,77.7,42.7,5.8,14,6,26,",",",",PANAS,2026-05-20 15:38:41.509223+00
462,2026-05-20,22:39:40,31.7,78.1,42.5,5.7,14,6,26,",",",",PANAS,2026-05-20 15:39:41.490153+00
463,2026-05-20,22:40:41,31.7,79,42.9,5.7,11,6,26,",",",",PANAS,2026-05-20 15:40:42.213515+00
464,2026-05-20,22:41:41,31.6,78.2,42.2,5.6,14,6,26,",",",",PANAS,2026-05-20 15:41:42.111099+00
465,2026-05-20,22:42:41,31.7,78.4,42.7,5.7,13,6,26,",",",",PANAS,2026-05-20 15:42:42.209714+00
466,2026-05-20,22:43:41,31.7,78,42.5,5.7,14,6,26,",",",",PANAS,2026-05-20 15:43:42.204599+00
467,2026-05-20,22:45:46,31.6,78.6,42.4,5.6,13,6,26,",",",",PANAS,2026-05-20 15:45:47.574544+00
468,2026-05-20,22:46:46,31.6,78.5,42.3,5.6,13,6,26,",",",",PANAS,2026-05-20 15:46:47.684195+00
469,2026-05-20,22:47:46,31.6,79,42.5,5.6,12,6,26,",",",",PANAS,2026-05-20 15:47:47.821845+00
470,2026-05-20,22:50:06,31.5,79,42.2,5.5,13,6,26,",",",",PANAS,2026-05-20 15:50:07.339793+00
471,2026-05-20,22:51:06,31.5,78.9,42.2,5.5,13,6,26,",",",",PANAS,2026-05-20 15:51:07.432043+00
472,2026-05-20,22:52:06,31.5,78.6,42,5.5,14,6,26,",",",",PANAS,2026-05-20 15:52:07.400415+00
473,2026-05-20,22:53:06,31.5,78.7,42.1,5.5,14,6,26,",",",",PANAS,2026-05-20 15:53:07.346487+00
474,2026-05-20,22:54:37,31.3,79.2,41.6,5.3,14,6,26,",",",",PANAS,2026-05-20 15:54:38.143235+00
475,2026-05-20,22:55:37,31.2,79.2,41.3,5.2,15,6,26,",",",",PANAS,2026-05-20 15:55:38.237776+00
476,2026-05-20,22:56:37,31.2,79.1,41.2,5.2,16,6,26,",",",",PANAS,2026-05-20 15:56:38.673696+00
477,2026-05-20,22:57:37,31.2,79,41.2,5.2,16,6,26,",",",",PANAS,2026-05-20 15:57:38.670209+00
478,2026-05-20,22:58:38,31.2,79.2,41.3,5.2,15,6,26,",",",",PANAS,2026-05-20 15:58:39.084664+00
479,2026-05-20,22:59:38,31.1,79.1,40.9,5.1,17,6,26,",",",",PANAS,2026-05-20 15:59:38.879288+00
480,2026-05-20,23:00:38,31.1,78.7,40.7,5.1,18,6,26,",",",",PANAS,2026-05-20 16:00:38.972262+00
481,2026-05-20,23:01:38,31.1,78.8,40.8,5.1,18,6,26,",",",",PANAS,2026-05-20 16:01:39.405183+00
482,2026-05-20,23:02:38,31.2,79,41.2,5.2,16,6,26,",",",",PANAS,2026-05-20 16:02:39.492497+00
483,2026-05-20,23:03:38,31.1,79,40.9,5.1,17,6,26,",",",",PANAS,2026-05-20 16:03:39.529396+00
484,2026-05-20,23:04:38,31.1,79,40.9,5.1,17,6,26,",",",",PANAS,2026-05-20 16:04:39.574876+00
